500,1000, # demand points, # candidate sites
61,4
65,60
46,22
22,35
54,70
42,28
34,57
54,13
25,52
42,35
23,8
50,31
36,5
20,40
57,56
4,24
37,62
1,31
44,38
60,33
1,63
47,21
43,51
1,67
14,42
38,24
19,10
17,54
15,24
22,58
26,36
56,18
1,19
40,68
48,58
35,23
39,8
18,20
36,32
50,22
4,12
7,66
44,2
24,66
56,38
11,8
48,13
59,69
49,17
64,7
8,32
10,57
9,26
30,30
10,49
54,54
60,4
62,32
67,5
69,66
59,33
23,30
63,24
16,61
34,34
20,20
25,70
15,13
23,51
46,25
21,55
60,48
57,15
64,20
20,31
59,38
25,36
20,55
13,37
69,37
23,67
58,57
20,27
50,54
49,12
51,55
11,24
18,47
33,26
38,21
9,43
5,23
20,57
57,36
24,27
18,64
4,31
62,67
53,11
45,5
69,41
22,61
10,25
35,16
66,27
60,49
18,59
26,24
49,4
10,59
4,23
66,2
9,25
4,27
68,69
68,40
67,60
52,66
70,45
65,49
58,29
51,14
65,63
38,48
43,66
62,28
14,57
56,51
31,58
39,17
28,66
10,15
64,37
70,39
65,69
42,31
63,59
42,36
28,53
62,2
15,10
42,1
18,62
67,63
5,33
58,9
38,58
8,46
63,58
64,48
28,48
40,36
30,18
70,23
58,42
10,34
9,9
61,30
10,43
14,1
60,47
58,52
25,27
27,38
54,22
20,65
52,64
17,45
37,32
63,42
53,69
47,48
1,22
31,55
20,33
11,66
13,10
67,46
64,50
17,56
44,8
37,14
68,21
24,9
54,62
69,30
54,11
59,15
5,3
42,12
13,53
62,49
47,5
16,15
4,30
68,26
36,54
63,31
26,54
9,3
42,14
47,61
55,39
53,5
4,57
6,7
8,42
8,3
41,57
29,5
40,19
22,47
48,36
60,30
21,65
36,6
24,70
5,58
53,7
37,58
2,44
69,53
12,61
63,53
60,22
39,54
63,64
18,24
38,29
56,52
37,48
56,60
3,31
28,19
55,2
34,41
46,70
1,21
66,68
25,31
38,16
58,60
12,39
15,40
16,66
22,13
26,50
69,35
55,23
13,32
15,35
5,51
40,65
61,59
37,27
1,15
42,67
36,41
42,38
10,35
43,29
56,31
30,65
17,62
62,5
42,52
29,54
14,36
44,37
11,14
68,33
9,6
54,39
40,27
29,67
40,56
51,58
67,17
41,54
56,68
68,55
17,49
60,15
26,39
27,33
17,46
13,45
18,43
5,62
55,12
41,8
16,34
36,18
69,44
19,6
42,24
29,62
19,4
58,70
68,37
44,25
50,62
60,44
16,63
56,42
40,37
53,38
41,69
66,63
17,66
28,17
29,36
54,43
61,27
25,65
43,6
45,56
8,56
21,58
55,40
17,19
2,5
43,45
6,55
70,2
47,1
67,38
69,36
29,30
48,19
55,43
70,20
19,19
27,39
10,60
11,17
46,65
48,11
23,34
20,23
54,58
70,53
24,5
45,17
18,53
18,9
29,66
44,40
29,6
69,3
19,62
21,60
5,19
11,27
49,39
16,45
67,52
65,59
3,21
31,23
16,42
20,22
33,13
59,56
5,36
25,40
54,1
3,57
42,7
68,54
35,66
42,32
30,1
65,28
63,14
54,68
30,50
43,10
43,35
2,31
67,20
32,44
37,45
62,66
