500,500, # demand points, # candidate sites
46,8,5
15,5,4
47,23,6
63,8,10
16,57,1
60,20,8
54,33,6
64,7,4
67,67,10
34,21,6
1,40,6
1,8,6
6,63,7
70,62,3
58,43,8
19,43,5
46,5,1
62,9,3
3,61,5
20,8,2
7,68,8
1,41,2
29,35,3
42,24,9
70,13,2
70,14,7
19,17,1
15,49,10
58,51,8
17,30,3
14,34,9
4,29,5
19,22,8
52,16,5
12,70,4
6,35,10
60,34,4
47,67,1
59,16,6
41,12,4
43,61,9
26,5,1
62,4,9
4,34,7
6,23,5
33,4,6
5,37,1
49,56,5
26,15,10
36,66,7
28,32,8
69,46,7
65,4,8
31,52,10
25,21,7
25,31,1
48,66,7
70,21,8
11,44,1
30,69,6
65,24,2
25,50,9
37,17,10
19,27,1
68,21,5
15,48,6
27,20,1
40,65,9
8,56,6
37,60
46,33
37,33
11,20
4,64
66,55
61,57
27,5
23,35
65,37
19,56
53,4
27,16
56,50
29,66
52,22
26,17
50,13
17,4
1,16
24,53
4,13
50,2
48,37
15,31
58,32
18,53
67,6
2,51
49,51
31,24
42,55
5,67
28,16
24,13
50,57
63,41
10,11
40,26
30,35
46,31
12,2
44,31
65,57
38,28
45,25
19,3
44,4
9,20
58,39
58,46
57,51
16,23
63,15
41,7
63,50
52,23
52,63
24,42
70,61
14,35
44,13
18,6
25,42
19,38
52,12
53,50
11,41
2,13
38,37
2,59
44,12
12,28
45,24
13,59
37,41
50,19
15,47
63,18
26,50
57,9
43,47
6,2
47,30
16,25
46,68
64,33
50,22
58,66
4,3
56,40
39,40
15,58
26,60
42,54
6,36
67,44
20,67
29,39
9,4
59,69
66,51
10,59
57,44
8,23
37,37
26,52
51,26
57,65
29,11
18,46
30,45
46,50
7,66
17,61
33,7
17,17
47,48
20,39
14,56
32,62
42,49
30,63
4,44
31,54
51,61
32,45
53,61
39,59
58,18
31,64
64,30
70,25
5,30
45,69
44,10
27,7
15,1
32,69
18,24
43,12
42,60
3,53
36,53
70,65
57,59
13,37
28,62
46,69
24,22
36,60
43,68
68,23
30,66
17,24
22,21
11,6
46,51
47,59
12,69
16,38
49,33
8,35
27,27
22,13
62,53
67,42
51,36
18,32
2,19
58,8
2,7
49,38
59,67
7,35
64,69
60,10
22,40
69,26
59,35
18,56
12,42
53,68
57,46
25,70
59,10
47,56
46,27
38,22
31,34
15,14
21,8
50,5
14,40
15,37
23,60
7,18
26,4
51,2
61,8
2,18
35,68
2,39
48,65
20,49
42,38
48,13
43,2
19,34
20,40
45,30
66,3
27,34
25,35
4,35
69,15
67,30
9,1
66,7
18,7
45,48
31,47
11,9
31,42
5,19
29,64
18,55
15,19
63,1
68,4
34,36
58,16
63,60
68,59
41,55
51,12
60,66
20,44
27,46
44,62
19,14
26,25
17,45
44,47
54,28
36,18
69,60
19,2
17,69
26,30
4,56
70,55
46,26
61,60
31,17
13,6
12,52
27,57
29,2
22,32
42,42
26,67
37,1
40,2
35,3
50,55
18,5
62,69
5,55
47,39
60,43
34,4
38,49
15,57
63,55
51,16
7,7
55,13
7,36
49,10
3,44
58,42
19,32
35,43
65,19
51,20
8,70
41,60
58,57
58,33
65,25
32,18
62,41
54,67
20,53
7,63
48,32
4,4
47,19
52,56
67,33
45,50
36,37
22,26
55,66
44,26
10,42
11,38
64,60
53,23
9,49
1,3
18,29
35,11
17,28
9,16
56,52
47,63
35,62
54,44
62,23
2,61
57,23
24,65
34,35
53,54
63,10
51,44
53,28
14,26
6,6
53,58
52,44
70,28
2,60
12,67
47,40
11,14
2,5
40,15
19,10
49,42
36,4
7,53
16,13
70,69
60,48
59,31
25,41
29,30
36,48
19,40
54,59
34,6
31,40
44,34
37,19
55,25
25,18
66,35
32,32
24,39
19,62
56,20
20,46
16,64
17,6
39,26
9,8
24,43
18,31
45,27
23,25
2,65
14,28
27,32
58,64
12,60
15,40
50,4
34,57
29,1
49,5
12,3
45,3
60,7
10,56
30,47
38,63
40,57
60,53
64,57
51,60
34,10
48,17
67,61
40,59
42,8
17,20
5,54
33,39
11,8
62,15
15,28
33,51
32,11
46,61
70,38
2,48
28,10
10,3
36,11
67,48
14,61
42,23
7,37
38,61
62,62
18,43
39,34
11,55
37,23
18,21
28,17
24,26
32,63
20,55
7,14
69,52
48,42
61,5
5,41
27,70
65,69
2,12
14,7
14,37
6,31
20,11
22,67
14,8
5,10
67,2
69,66
59,9
33,38
65,31
31,55
61,9
61,46
69,27
20,47
55,29
64,12
16,29
6,66
10,4
42,9
27,26
3,28
50,69
27,55
45,38
54,58
48,43
52,15
69,63
56,33
36,3
49,17
24,32
36,70
27,69
52,45
4,8
52,21
50,12
32,9
4,31
25,15
10,5
25,36
59,40
54,69
39,57
63,49
31,35
26,59
5,12
66,66
8,28
50,6
4,5
38,48
56,51
8,3
33,54
31,12
33,23
21,15
