800,500, # demand points, # candidate sites
15,23
50,49
68,1
53,55
38,19
30,32
39,35
33,38
63,21
25,20
40,51
59,20
57,39
64,28
26,32
24,32
45,65
1,68
35,21
32,59
65,62
45,13
32,67
46,58
45,18
57,49
36,44
26,2
67,62
35,59
32,14
70,56
15,56
10,10
60,59
46,69
64,30
28,52
34,2
29,15
69,56
57,63
36,4
10,1
4,65
7,3
10,40
70,54
65,45
4,50
42,61
63,43
8,55
37,42
14,26
51,37
26,67
48,43
53,35
39,51
43,50
30,33
28,24
2,6
22,33
69,31
60,18
44,53
42,63
21,25
35,15
7,25
24,67
10,33
37,37
6,16
2,68
54,42
26,41
6,58
2,15
43,1
32,43
28,5
7,47
61,25
42,65
68,28
12,46
13,19
30,67
45,19
46,1
51,3
27,64
29,28
52,35
41,44
3,59
54,48
26,26
62,24
12,43
50,6
69,27
69,67
51,24
13,6
63,37
12,40
25,30
11,1
68,30
43,26
27,23
13,51
54,44
1,7
62,13
57,22
55,6
48,20
45,47
24,19
21,36
23,47
50,9
55,47
48,68
52,59
12,33
27,52
48,69
69,60
7,9
2,10
39,43
36,46
3,36
3,15
41,55
45,3
20,56
28,35
15,58
65,16
61,52
11,47
25,15
6,18
61,4
65,60
46,22
22,35
54,70
42,28
34,57
54,13
25,52
42,35
23,8
50,31
36,5
20,40
57,56
4,24
37,62
1,31
44,38
60,33
1,63
47,21
43,51
1,67
14,42
38,24
19,10
17,54
15,24
22,58
26,36
56,18
1,19
40,68
48,58
35,23
39,8
18,20
36,32
50,22
4,12
7,66
44,2
24,66
56,38
11,8
48,13
59,69
49,17
64,7
8,32
10,57
9,26
30,30
10,49
54,54
60,4
62,32
67,5
69,66
59,33
23,30
63,24
16,61
34,34
20,20
25,70
15,13
23,51
46,25
21,55
60,48
57,15
64,20
20,31
59,38
25,36
20,55
13,37
69,37
23,67
58,57
20,27
50,54
49,12
51,55
11,24
18,47
33,26
38,21
9,43
5,23
20,57
57,36
24,27
18,64
4,31
62,67
53,11
45,5
69,41
22,61
10,25
35,16
66,27
60,49
18,59
26,24
49,4
10,59
4,23
66,2
9,25
4,27
68,69
68,40
67,60
52,66
70,45
65,49
58,29
51,14
65,63
38,48
43,66
62,28
14,57
56,51
31,58
39,17
28,66
10,15
64,37
70,39
65,69
42,31
63,59
42,36
28,53
62,2
15,10
42,1
18,62
67,63
5,33
58,9
38,58
8,46
63,58
64,48
28,48
40,36
30,18
70,23
58,42
10,34
9,9
61,30
10,43
14,1
60,47
58,52
25,27
27,38
54,22
20,65
52,64
17,45
37,32
63,42
53,69
47,48
1,22
31,55
20,33
11,66
13,10
67,46
64,50
17,56
44,8
37,14
68,21
24,9
